Tue Mar 07 2023 13:32:09 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /posts/create 
Sat Mar 11 2023 09:36:18 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 09:36:18 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 09:36:18 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 09:36:18 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 09:36:20 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 09:38:05 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 09:38:05 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 09:38:05 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 09:38:05 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 09:38:05 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 09:38:06 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 09:38:18 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/comments/%7Bid%7D 
Sat Mar 11 2023 09:40:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 09:40:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 09:40:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 09:40:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 09:40:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 09:40:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 09:44:30 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 09:44:30 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 09:44:30 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 09:44:30 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 09:44:30 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 09:44:31 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 09:44:37 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 09:44:58 GMT+0200 (Central Africa Time)	 POST 	 http://localhost:3000 	 /api/contacts/create 
Sat Mar 11 2023 09:45:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 09:47:09 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 09:47:09 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 09:47:09 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 09:47:09 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 09:47:09 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 09:47:10 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 09:47:17 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 09:47:43 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/contacts/%7Bid%7D 
Sat Mar 11 2023 09:49:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 09:49:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 09:49:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 09:49:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 09:49:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 09:49:02 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 09:49:19 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 09:49:30 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/contacts/delete/%7Bid%7D 
Sat Mar 11 2023 09:49:43 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/contacts/delete/%7Bid%7D 
Sat Mar 11 2023 09:49:49 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 09:55:14 GMT+0200 (Central Africa Time)	 DELETE 	 undefined 	 /contacts/delete/64060f3e40da0f7dfd53eb4f 
Sat Mar 11 2023 09:55:21 GMT+0200 (Central Africa Time)	 DELETE 	 undefined 	 /apis/contacts/delete/64060f3e40da0f7dfd53eb4f 
Sat Mar 11 2023 09:55:25 GMT+0200 (Central Africa Time)	 DELETE 	 undefined 	 /apis/contacts/delete/64060f3e40da0f7dfd53eb4f 
Sat Mar 11 2023 09:55:40 GMT+0200 (Central Africa Time)	 DELETE 	 undefined 	 /api/contacts/delete/64060f3e40da0f7dfd53eb4f 
Sat Mar 11 2023 10:15:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:15:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:15:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:15:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:15:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:15:49 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:24:42 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:24:42 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:24:42 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:24:42 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:24:42 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:24:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:25:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:25:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:25:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:25:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:25:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:25:37 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:27:34 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 10:27:53 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/contacts/delete/%7Bid%7D 
Sat Mar 11 2023 10:28:06 GMT+0200 (Central Africa Time)	 DELETE 	 undefined 	 /api/contacts/delete/64060f3e40da0f7dfd53eb4f 
Sat Mar 11 2023 10:28:14 GMT+0200 (Central Africa Time)	 DELETE 	 undefined 	 /api/contacts/delete/640c317aa61e81d6fdbecd23 
Sat Mar 11 2023 10:28:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:28:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:28:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:28:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:28:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:28:59 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:29:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:29:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:29:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:29:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:29:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:31:57 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:31:57 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:31:57 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:31:57 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:31:57 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:31:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:32:17 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/portfolios/all 
Sat Mar 11 2023 10:37:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:37:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:37:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:37:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:37:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:37:37 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:37:50 GMT+0200 (Central Africa Time)	 POST 	 http://localhost:3000 	 /api/portfolios/create 
Sat Mar 11 2023 10:38:12 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/portfolios/all 
Sat Mar 11 2023 10:40:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:40:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:40:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:40:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:40:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:40:12 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:45:23 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:45:23 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:45:23 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:45:23 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:45:23 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:45:24 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:47:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/contacts/all 
Sat Mar 11 2023 10:47:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/portfolios/all 
Sat Mar 11 2023 10:47:56 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7Bid%7D 
Sat Mar 11 2023 10:47:59 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7Bid%7D 
Sat Mar 11 2023 10:48:25 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:48:25 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:48:25 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:48:25 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:48:25 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:48:26 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:48:39 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7B_id%7D 
Sat Mar 11 2023 10:48:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:48:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:48:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:48:58 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:48:59 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:48:59 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 10:49:05 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7B_id%7D 
Sat Mar 11 2023 10:49:11 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7B_id%7D 
Sat Mar 11 2023 10:49:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 10:49:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 10:49:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 10:49:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 10:49:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 10:49:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:05:27 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:05:27 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:05:27 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:05:27 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:05:27 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:05:28 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:05:38 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/portfolios/all 
Sat Mar 11 2023 11:05:59 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7Bid%7D 
Sat Mar 11 2023 11:06:03 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7Bid%7D 
Sat Mar 11 2023 11:07:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:07:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:07:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:07:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:07:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:07:29 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:07:32 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:07:32 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:07:32 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:07:32 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:07:32 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:07:40 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api/portfolios/all 
Sat Mar 11 2023 11:07:57 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7Bid%7D?id=640c3ddefbf974d044a8f403 
Sat Mar 11 2023 11:08:05 GMT+0200 (Central Africa Time)	 DELETE 	 http://localhost:3000 	 /api/portfolios/delete/%7Bid%7D?id=640c3ddefbf974d044a8f403 
Sat Mar 11 2023 11:08:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:08:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:08:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:08:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:08:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:08:46 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:08:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:08:47 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:08:48 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:08:48 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:08:48 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:08:48 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:09:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:09:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:09:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:09:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:09:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:09:12 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:10:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:10:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:10:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:10:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:10:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:10:44 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:11:09 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:11:10 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:11:10 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:11:10 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:11:10 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:11:11 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:12:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:12:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:12:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:12:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:12:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:12:01 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:12:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 11:12:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 11:12:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 11:12:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 11:12:36 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 11:12:37 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 11:52:59 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /auth/login 
Sat Mar 11 2023 11:53:33 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/auth/login 
Sat Mar 11 2023 11:55:23 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/auth/login 
Sat Mar 11 2023 11:56:09 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /posts/create 
Sat Mar 11 2023 11:56:16 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
Sat Mar 11 2023 11:57:26 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
Sat Mar 11 2023 11:57:26 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
Sat Mar 11 2023 12:02:10 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
Sat Mar 11 2023 12:06:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/ 
Sat Mar 11 2023 12:06:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui.css 
Sat Mar 11 2023 12:06:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-bundle.js 
Sat Mar 11 2023 12:06:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-standalone-preset.js 
Sat Mar 11 2023 12:06:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/swagger-ui-init.js 
Sat Mar 11 2023 12:06:43 GMT+0200 (Central Africa Time)	 GET 	 undefined 	 /api-docs/favicon-32x32.png 
Sat Mar 11 2023 12:29:11 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
Sat Mar 11 2023 12:29:35 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
Sat Mar 11 2023 12:30:15 GMT+0200 (Central Africa Time)	 POST 	 undefined 	 /api/posts/create 
